galaxy,variant,n_points,r_max_kpc,distance_mpc,rmse_DeltaX_absolute,rmse_DeltaX_shape,rmse_DeltaX_shape_inner,rmse_DeltaX_shape_outer,rmse_V_absolute,rmse_V_scaled,V_scale_alpha,median_DeltaX_obs,median_DeltaX_pred
F563-1,drop_M,17,20.1,48.9,2.2315058279416817,1.3206654345470434,0.9854603458574287,1.6046577707026328,82.50983452450811,51.05421962818975,6.307715773148042,2.618421693367368,0.2428467506135108
F563-1,drop_D,17,20.1,48.9,2.250352258973086,1.2983525687212423,0.9883702451476994,1.574696015895258,82.79353502738881,49.99969876005188,6.627048991535666,2.618421693367368,0.21597755565198845
F563-1,drop_I,17,20.1,48.9,1.782413250680562,0.7321014060304482,0.7719743383877684,0.1740283640488489,62.66598695426474,21.727074590583364,2.89344343170472,2.618421693367368,0.870461358948068
F563-1,only_M,17,20.1,48.9,1.7370334925430078,0.3984377026365276,0.39702779396656235,0.12463611747724351,62.253146357940516,12.475630797006772,2.9946788618711238,2.618421693367368,0.870461358948068
F563-1,only_D,17,20.1,48.9,1.7087165277685583,0.3134706608651118,0.3774762622613151,0.1147232863117965,61.82421309936936,9.359688926286376,2.9824758469380273,2.618421693367368,0.870461358948068
F563-1,only_I,17,20.1,48.9,2.1942465391808073,1.5032362985321492,1.0846448527803816,1.754312920421667,82.08978630200315,57.39907825347554,5.271430120714635,2.618421693367368,0.3483335485772824
F563-1,MD_only,17,20.1,48.9,1.782413250680562,0.7321014060304482,0.7719743383877684,0.1740283640488489,62.66598695426474,21.727074590583364,2.89344343170472,2.618421693367368,0.870461358948068
F563-1,MI_only,17,20.1,48.9,2.250352258973086,1.2983525687212423,0.9883702451476994,1.574696015895258,82.79353502738881,49.99969876005188,6.627048991535666,2.618421693367368,0.21597755565198845
F563-1,DI_only,17,20.1,48.9,2.2315058279416817,1.3206654345470434,0.9854603458574287,1.6046577707026328,82.50983452450811,51.05421962818975,6.307715773148042,2.618421693367368,0.2428467506135108
F563-V1,full,6,7.87,54.0,0.4169511815247252,0.3280116050293311,0.40912731167369787,0.059388575763089736,7.364606155837846,5.0282874533426325,1.275927670311698,1.0041932328839243,0.7503735128871936
F563-V1,drop_M,6,7.87,54.0,0.2791471061839683,0.09370496013451868,0.10441419614016052,0.07219303305102125,6.486734858634891,2.103492795057709,1.320238626347924,1.0041932328839243,0.7152515566528996
F563-V1,drop_D,6,7.87,54.0,0.3652896587979586,0.22808865906018805,0.2850301008345786,0.06673268374744605,7.161851666625789,3.6332078825596046,1.3256635832243284,1.0041932328839243,0.683492371044894
F563-V1,drop_I,6,7.87,54.0,0.38019965504636843,0.355398587618768,0.3668806092741053,0.0924658066649056,6.299902295231718,6.06781890131948,1.0738063129922257,1.0041932328839243,0.8650733459686484
F563-V1,only_M,6,7.87,54.0,0.30687491415913626,0.2604887888311697,0.239795980002191,0.07432135414371596,5.220746805682256,4.601753586878021,1.109597405133336,1.0041932328839243,0.8671995412804978
F563-V1,only_D,6,7.87,54.0,0.2031487879981654,0.1427806785620481,0.06677633943217423,0.06971352477008737,4.011530223008227,3.1469889748455673,1.1095856080102462,1.0041932328839243,0.8690365370114972
F563-V1,only_I,6,7.87,54.0,0.26006343559677325,0.10296499192734081,0.0556886839526521,0.10538326858935862,7.034729726497671,2.832487605963629,1.342751252207073,1.0041932328839243,0.8165799478712396
F563-V1,MD_only,6,7.87,54.0,0.38019965504636843,0.355398587618768,0.3668806092741053,0.0924658066649056,6.299902295231718,6.06781890131948,1.0738063129922257,1.0041932328839243,0.8650733459686484
F563-V1,MI_only,6,7.87,54.0,0.3652896587979586,0.22808865906018805,0.2850301008345786,0.06673268374744605,7.161851666625789,3.6332078825596046,1.3256635832243284,1.0041932328839243,0.683492371044894
F563-V1,DI_only,6,7.87,54.0,0.2791471061839683,0.09370496013451868,0.10441419614016052,0.07219303305102125,6.486734858634891,2.103492795057709,1.320238626347924,1.0041932328839243,0.7152515566528996
F563-V2,full,10,10.47,59.7,1.6168110381744554,1.093521371698957,1.154319763389036,0.8266866850525597,63.06533442618801,34.110546769316905,2.5488708534312297,2.1523688767408866,0.6577814937307023
F563-V2,drop_M,10,10.47,59.7,1.5745002257566638,0.7746543921127529,0.6924171703150807,0.83077050791336,65.78658243227393,29.362996857470947,2.9538206331761923,2.1523688767408866,0.7037623918797116
F563-V2,drop_D,10,10.47,59.7,1.6178882558324306,0.9704630559806634,1.0372084740242646,0.8301589158350371,65.19259112205603,31.101864962372673,2.8415249294391614,2.1523688767408866,0.6894412209671006
F563-V2,drop_I,10,10.47,59.7,1.4234467142345044,0.9326789788077396,0.9519280283627265,0.2721738163883697,51.643339805793595,23.367531296293993,2.030173624530696,2.1523688767408866,0.8343572737802889
F563-V2,only_M,10,10.47,59.7,1.4078634373957029,0.7084661289172469,0.7522840916718188,0.19370816225986845,54.076033472464566,15.993391769003853,2.2695872083041455,2.1523688767408866,0.8480637428591992
F563-V2,only_D,10,10.47,59.7,1.3226216975580811,0.3328427508606679,0.20385336397528128,0.1664351472055624,54.35259725921187,10.598013517605562,2.33912924750157,2.1523688767408866,0.8618889282259494
F563-V2,only_I,10,10.47,59.7,1.5574172142816878,0.6522957201761753,0.29200387767996555,0.8135054176353513,68.909136541674,30.2317918462667,3.311772882636469,2.1523688767408866,0.6450347499931418
F563-V2,MD_only,10,10.47,59.7,1.4234467142345044,0.9326789788077396,0.9519280283627265,0.2721738163883697,51.643339805793595,23.367531296293993,2.030173624530696,2.1523688767408866,0.8343572737802889
F563-V2,MI_only,10,10.47,59.7,1.6178882558324306,0.9704630559806634,1.0372084740242646,0.8301589158350371,65.19259112205603,31.101864962372673,2.8415249294391614,2.1523688767408866,0.6894412209671006
F563-V2,DI_only,10,10.47,59.7,1.5745002257566638,0.7746543921127529,0.6924171703150807,0.83077050791336,65.78658243227393,29.362996857470947,2.9538206331761923,2.1523688767408866,0.7037623918797116
F565-V2,full,7,8.8,51.8,1.6502071164650491,0.4325543220729815,0.38751650097193785,0.3689548168999647,44.274701173214474,9.993605617450498,3.15808162736619,2.443422117643127,0.6825642389433132
F565-V2,drop_M,7,8.8,51.8,1.6251155578726058,0.419735295807409,0.3859142063987596,0.36017155447922256,45.259255725557324,10.070167046002886,3.3246182215391396,2.443422117643127,0.7581662735936022
F565-V2,drop_D,7,8.8,51.8,1.6330094534241903,0.3232600318334712,0.2911035035942462,0.36052248022256567,44.656567799121014,8.753362510464347,3.2442686410288366,2.443422117643127,0.7116993693500338
F565-V2,drop_I,7,8.8,51.8,1.5211822227886767,0.44384941906847875,0.41509291965201567,0.09584326577767936,40.07004789451586,8.334354582490908,2.621912217835906,2.443422117643127,0.870461358948068
F565-V2,only_M,7,8.8,51.8,1.4992663507550712,0.22652704851907057,0.184549452698339,0.059210455808214525,40.370248452051655,4.78296413849689,2.6957175766081054,2.443422117643127,0.870461358948068
F565-V2,only_D,7,8.8,51.8,1.4832058224455242,0.13763198605355184,0.17654335035909294,0.03744037997026817,40.76496106845473,3.1534933337267916,2.753054700064282,2.443422117643127,0.870461358948068
F565-V2,only_I,7,8.8,51.8,1.623510734439996,0.6267317943996117,0.5472608551850042,0.33125335278433454,45.94886552646744,13.651792201413247,3.3644817609323656,2.443422117643127,0.6980540302074649
F565-V2,MD_only,7,8.8,51.8,1.5211822227886767,0.44384941906847875,0.41509291965201567,0.09584326577767936,40.07004789451586,8.334354582490908,2.621912217835906,2.443422117643127,0.870461358948068
F565-V2,MI_only,7,8.8,51.8,1.6330094534241903,0.3232600318334712,0.2911035035942462,0.36052248022256567,44.656567799121014,8.753362510464347,3.2442686410288366,2.443422117643127,0.7116993693500338
F565-V2,DI_only,7,8.8,51.8,1.6251155578726058,0.419735295807409,0.3859142063987596,0.36017155447922256,45.259255725557324,10.070167046002886,3.3246182215391396,2.443422117643127,0.7581662735936022
F567-2,full,5,9.59,79.0,0.5155134231441757,0.17046089380061777,0.1358833952258476,,17.190545771676334,5.3714462742876385,1.5718464320457821,1.2894360838641987,0.844158672326759
F567-2,drop_M,5,9.59,79.0,0.49367103224675557,0.06107323357010607,0.0739931714721137,,17.44596001348143,1.7669114049412098,1.6239771070152784,1.2894360838641987,0.8043290480504498
F567-2,drop_D,5,9.59,79.0,0.48541687154541346,0.05393017320672328,0.009914948587212633,,16.821637205674037,2.051974155066532,1.586571782377501,1.2894360838641987,0.8237597377628145
F567-2,drop_I,5,9.59,79.0,0.477615820828861,0.22988869349986227,0.1261850728450933,,15.533305596509974,7.537722040343719,1.4382420310887671,1.2894360838641987,0.870461358948068
F567-2,only_M,5,9.59,79.0,0.4408612009014612,0.12864613273152833,0.019518975278789364,,14.913662351060086,4.637170868604433,1.4603060919652588,1.2894360838641987,0.870461358948068
F567-2,only_D,5,9.59,79.0,0.443665514862476,0.10528303222114045,0.07982648507473347,,15.321643471086867,3.7474595986805235,1.4920205882694662,1.2894360838641987,0.870461358948068
F567-2,only_I,5,9.59,79.0,0.4916956783023881,0.166652666016037,0.16988004291725833,,17.85001471451509,4.807070523126354,1.619268153941182,1.2894360838641987,0.8617716135130066
F567-2,MD_only,5,9.59,79.0,0.477615820828861,0.22988869349986227,0.1261850728450933,,15.533305596509974,7.537722040343719,1.4382420310887671,1.2894360838641987,0.870461358948068
F567-2,MI_only,5,9.59,79.0,0.48541687154541346,0.05393017320672328,0.009914948587212633,,16.821637205674037,2.051974155066532,1.586571782377501,1.2894360838641987,0.8237597377628145
F567-2,DI_only,5,9.59,79.0,0.49367103224675557,0.06107323357010607,0.0739931714721137,,17.44596001348143,1.7669114049412098,1.6239771070152784,1.2894360838641987,0.8043290480504498
F568-1,full,12,13.23,90.7,1.5610172745325028,0.7861585884297995,0.8550247314377326,0.36640653009430296,73.20195397093795,32.26473385424588,2.7796872598795375,2.156814078488003,0.6852474323419442
F568-1,drop_M,12,13.23,90.7,1.5567164195664749,0.6219640668316231,0.8506651565973742,0.2064594241576529,77.0642071983993,25.226878897912595,3.2925344521412554,2.156814078488003,0.6724918246934257
F568-1,drop_D,12,13.23,90.7,1.5503317505046585,0.6528734734713443,0.8287720032849167,0.29797978254246543,74.64074938091561,27.556261951146194,3.003452245098021,2.156814078488003,0.693098081046837
F568-1,drop_I,12,13.23,90.7,1.3446781475177028,0.6311742276609398,0.4592239043830991,0.3900621416090566,61.16200603018381,25.615496996747105,2.1346767067886985,2.156814078488003,0.8691223216925518
F568-1,only_M,12,13.23,90.7,1.3276905215260897,0.42745008772076415,0.28940056306039086,0.30990296360758396,62.5520154521001,18.409604995938423,2.2936229811455817,2.156814078488003,0.869590147542125
F568-1,only_D,12,13.23,90.7,1.3205315864822442,0.2735350225324036,0.21883940170049176,0.2418926004434715,64.27497008419382,13.491524377519344,2.4318757761573475,2.156814078488003,0.8701555699291007
F568-1,only_I,12,13.23,90.7,1.5599956200136589,0.8290110235131053,0.9925918207882753,0.11215837965190503,79.44628544775456,28.6721372903172,3.503287611255995,2.156814078488003,0.6496348792977245
F568-1,MD_only,12,13.23,90.7,1.3446781475177028,0.6311742276609398,0.4592239043830991,0.3900621416090566,61.16200603018381,25.615496996747105,2.1346767067886985,2.156814078488003,0.8691223216925518
F568-1,MI_only,12,13.23,90.7,1.5503317505046585,0.6528734734713443,0.8287720032849167,0.29797978254246543,74.64074938091561,27.556261951146194,3.003452245098021,2.156814078488003,0.693098081046837
F568-1,DI_only,12,13.23,90.7,1.5567164195664749,0.6219640668316231,0.8506651565973742,0.2064594241576529,77.0642071983993,25.226878897912595,3.2925344521412554,2.156814078488003,0.6724918246934257
F568-3,full,18,17.98,82.4,1.1520353207249163,0.4854967505005891,0.4706872361698354,0.4998667320083322,58.91113496386917,23.42797685835636,3.295102074041471,1.6422697497235719,0.42698232879801146
F568-3,drop_M,18,17.98,82.4,1.1684298702147133,0.743581131723754,0.49776931591848184,0.7475507509365873,63.26176497380887,38.20232491495576,3.392967075485257,1.6422697497235719,0.44883983217753154
F568-3,drop_D,18,17.98,82.4,1.1746747933066848,0.6148556447654935,0.46555255310481347,0.6682864693519388,62.04881250189846,31.965564265966652,3.4952869812870078,1.6422697497235719,0.4358000818453712
F568-3,drop_I,18,17.98,82.4,0.7519486332637322,0.3827806762961209,0.3050938089685038,0.22300896839251538,33.360412377615354,14.35263983512664,1.606341120394459,1.6422697497235719,0.869731355260113
F568-3,only_M,18,17.98,82.4,0.7523761828759372,0.19851296985152614,0.14996454637883522,0.13904021545655246,36.21216221613854,7.872486234584871,1.7796900429864255,1.6422697497235719,0.870037102803101
F568-3,only_D,18,17.98,82.4,0.7304197642583858,0.1283680077183543,0.14661519538487547,0.10705172596268575,37.23360374956013,5.401229426121652,1.8364530233096292,1.6422697497235719,0.8702492507874524
F568-3,only_I,18,17.98,82.4,1.1836440638640113,0.9246614677201801,0.5726074120835687,0.9173053894934979,65.4527649718383,47.79391462724565,3.1545916349434107,1.6422697497235719,0.44112393582301507
F568-3,MD_only,18,17.98,82.4,0.7519486332637322,0.3827806762961209,0.3050938089685038,0.22300896839251538,33.360412377615354,14.35263983512664,1.606341120394459,1.6422697497235719,0.869731355260113
F568-3,MI_only,18,17.98,82.4,1.1746747933066848,0.6148556447654935,0.46555255310481347,0.6682864693519388,62.04881250189846,31.965564265966652,3.4952869812870078,1.6422697497235719,0.4358000818453712
F568-3,DI_only,18,17.98,82.4,1.1684298702147133,0.743581131723754,0.49776931591848184,0.7475507509365873,63.26176497380887,38.20232491495576,3.392967075485257,1.6422697497235719,0.44883983217753154
F568-V1,full,15,17.63,80.6,1.7140917589903268,0.5645624141276598,0.5300685484428884,0.40943812541354424,76.79242772976474,21.71953406527698,4.222924567890196,2.2347602664246775,0.4992740347314746
F568-V1,drop_M,15,17.63,80.6,1.6830524097042594,0.5929734507711069,0.5666667646752336,0.5381503206010181,77.57666159644207,24.407181789744957,4.312601737318236,2.2347602664246775,0.5177709695560361
F568-V1,drop_D,15,17.63,80.6,1.7051625138490563,0.5079298575732959,0.4915457808521047,0.5256063516854877,77.59901947021119,21.631961246510773,4.386220649590256,2.2347602664246775,0.4965959105165032
F568-V1,drop_I,15,17.63,80.6,1.3956730977821545,0.5763808402694727,0.5914613587062877,0.21537324028735275,60.38387524129642,18.980872729242368,2.4415975713530518,2.2347602664246775,0.870461358948068
F568-V1,only_M,15,17.63,80.6,1.3703302069089536,0.3478967273824253,0.3519898039884498,0.14906535035321963,60.55982835256171,10.823799209466767,2.537825025018014,2.2347602664246775,0.870461358948068
F568-V1,only_D,15,17.63,80.6,1.339900508171473,0.1731128402402519,0.10274052770275532,0.13184524456847727,60.32550840099391,7.5997873098440385,2.542891270336667,2.2347602664246775,0.870461358948068
F568-V1,only_I,15,17.63,80.6,1.6703873449519653,0.9362085562724314,0.8061429887683651,0.6775105637500058,78.29401585447917,35.34403131953568,4.100450716885069,2.2347602664246775,0.5130670609443645
F568-V1,MD_only,15,17.63,80.6,1.3956730977821545,0.5763808402694727,0.5914613587062877,0.21537324028735275,60.38387524129642,18.980872729242368,2.4415975713530518,2.2347602664246775,0.870461358948068
F568-V1,MI_only,15,17.63,80.6,1.7051625138490563,0.5079298575732959,0.4915457808521047,0.5256063516854877,77.59901947021119,21.631961246510773,4.386220649590256,2.2347602664246775,0.4965959105165032
F568-V1,DI_only,15,17.63,80.6,1.6830524097042594,0.5929734507711069,0.5666667646752336,0.5381503206010181,77.57666159644207,24.407181789744957,4.312601737318236,2.2347602664246775,0.5177709695560361
F571-8,full,13,15.55,53.3,1.118601185832043,0.9473758961428553,0.33286957371887,0.8207654984726852,77.41377252472167,68.5485702103268,1.9077395152215928,1.1361868362197667,0.30083305749867845
F571-8,drop_M,13,15.55,53.3,1.1235976483881795,1.0263972373431443,0.35579640343451296,0.862571063895839,77.76166566594397,72.6099729949055,1.6343612231040257,1.1361868362197667,0.3723060569886761
F571-8,drop_D,13,15.55,53.3,1.1561192359652486,1.0886009449945593,0.3499393676849987,1.0490482144911388,79.65860194354109,76.38850113851942,1.5011075365486597,1.1361868362197667,0.2520181772888712
F571-8,drop_I,13,15.55,53.3,0.6625910024913104,0.4333432147946769,0.15422441435779616,0.3396911376428953,43.59984860331975,33.76752881373565,1.4013445375201274,1.1361868362197667,0.8701416092925722
F571-8,only_M,13,15.55,53.3,0.7155697956336565,0.555700725331954,0.16246084193921811,0.4182449245029538,47.55902958400871,42.377061486850415,1.3030009377518628,1.1361868362197667,0.870461358948068
F571-8,only_D,13,15.55,53.3,0.6704231176345002,0.4965180130211475,0.1498169777287861,0.35565323181126357,44.50076869592428,37.87030754013392,1.3273411096338161,1.1361868362197667,0.870461358948068
F571-8,only_I,13,15.55,53.3,1.177705724062013,1.1642087124263238,0.4203525225957756,1.0861881439490013,80.9864418115408,79.98648954984174,1.2502988073021581,1.1361868362197667,0.47402164787246115
F571-8,MD_only,13,15.55,53.3,0.6625910024913104,0.4333432147946769,0.15422441435779616,0.3396911376428953,43.59984860331975,33.76752881373565,1.4013445375201274,1.1361868362197667,0.8701416092925722
F571-8,MI_only,13,15.55,53.3,1.1561192359652486,1.0886009449945593,0.3499393676849987,1.0490482144911388,79.65860194354109,76.38850113851942,1.5011075365486597,1.1361868362197667,0.2520181772888712
F571-8,DI_only,13,15.55,53.3,1.1235976483881795,1.0263972373431443,0.35579640343451296,0.862571063895839,77.76166566594397,72.6099729949055,1.6343612231040257,1.1361868362197667,0.3723060569886761
